Title,Genre,Subgenres,Setting,Protagonist_Demographics,Protagonist_Gender,Protagonist_Ethnicity,Main_Studio,Theme1, Theme2 ,Number_of_Episodes,Rating
Space Brothers,Comedy,Adventure,Modern Japan,Adult,Male,Japanese,A-1 Pictures,Space,Astronauts,99,7.8
Space Dandy,Sci-Fi,Comedy,Space,Adult,Male,Multi-ethnic,Bones,Adventure,Absurd,26,7.9
Space Pirate Captain Harlock,Sci-Fi,Space Opera,Space,Adult,Male,Japanese,Toei Animation,Space Pirates,War,42,7.8
Space Runaway Ideon,Sci-Fi,Space Opera,Space,Adult,Male,Japanese,Sunrise,War,Humanity,39,7.5
Special A,Comedy,Romance,School,Teen,Female,Japanese,Gonzo,Romance,School Life,24,7.4
Speed Grapher,Action,Sci-Fi,Modern Japan,Adult,Male,Japanese,Gonzo,Photography,Conspiracy,24,7.1
Spice and Wolf,Adventure,Fantasy,Medieval Europe,Adult,Male,European,Imagin,Commerce,Romance,26,8.1
Spiral: Bond of Reasoning,Mystery,Psychological,Modern Japan,Teen,Male,Japanese,J.C.Staff,Mystery,Psychology,25,7.8
Spiritpact,Action,Fantasy,Modern China,Adult,Male,Chinese,Haoliners Animation League,Spirits,Youkai,20,6.8
Squid Girl,Comedy,Fantasy,Modern Japan,Teen,Female,Japanese,Diomedea,Squid,Invasion,12,7.1
SSSS.Gridman,Action,Sci-Fi,Modern Japan,Teen,Male,Japanese,Trigger,Superpowers,Technology,12,7.8
Star Blazers,Sci-Fi,Space Opera,Space,Adult,Male,Japanese,Studio Pierrot,War,Space Travel,26,7.8
Star Driver,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Bones,Mecha,War,25,7.4
Steins;Gate,Sci-Fi,Thriller,Modern Japan,Adult,Male,Japanese,White Fox,Time Travel,Conspiracy,24,9.1
Strawberry Marshmallow,Comedy,Slice of Life,Modern Japan,Child,Female,Japanese,Studio Pierrot,Childhood,Friendship,12,7.1
Strawberry Panic!,Comedy,Romance,School,Teen,Female,Japanese,Madhouse,Romance,Yuri,26,6.8
Strike the Blood,Action,Fantasy,Alternate World,Teen,Male,Japanese,Silver Link,Vampires,War,24,7.4
Strike Witches,Action,Sci-Fi,Alternate World,Teen,Female,Japanese,Gonzo,Mecha,War,12,7.1
Student Council's Discretion,Comedy,Slice of Life,School,Teen,Male,Japanese,Studio Deen,School Life,Student Council,12,7.1
Subete ga F ni Naru: The Perfect Insider,Mystery,Psychological,Modern Japan,Adult,Male,Japanese,A-1 Pictures,Mystery,Psychology,11,7.8
Sukitte Ii na yo,Comedy,Romance,School,Teen,Female,Japanese,ZEXCS,Romance,School Life,13,7.4
Summer Storm!,Comedy,Romance,School,Teen,Male,Japanese,Diomedea,Romance,School Life,13,6.8
Sunday Without God,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,Madhouse,Fantasy,Adventure,12,7.4
Super Lovers,Comedy,Romance,Modern Japan,Adult,Male,Japanese,Studio Deen,Romance,Family,10,6.8
Super Robot Wars OG: The Inspector,Action,Mecha,Alternate World,Adult,Male,Japanese,Asahi Production,Mecha,War,26,7.4
Supernatural the Animation,Action,Horror,Modern USA,Adult,Male,American,Warner Bros.,Horror,Supernatural,22,7.8
Survival Game Club!,Comedy,Action,School,Teen,Female,Japanese,Pierrot,Airsoft,Survival,12,7.1
Suzakinishi the Animation,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,feel.,Radio,Comedy,12,6.8
Sword Art Online,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,A-1 Pictures,Gaming,Virtual Reality,96,7.8
Sword Oratoria,Action,Fantasy,Alternate World,Teen,Male,Japanese,J.C.Staff,Fantasy,Adventure,12,7.4
Taboo Tattoo,Action,Fantasy,Alternate World,Teen,Male,Japanese,J.C.Staff,Tattoos,War,12,7.1
Tactical Roar,Action,Sci-Fi,Alternate World,Teen,Female,Japanese,Actas,Mecha,War,13,6.8
Tactics,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,Studio Deen,Youkai,Supernatural,25,7.1
Taimadou Gakuen 35 Shiken Shoutai,Action,Fantasy,Alternate World,Teen,Male,Japanese,Silver Link,Magic,Guns,12,7.1
Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,Comedy,Romance,School,Teen,Male,Japanese,Kyoto Animation,Romance,Delusions,1,7.8
Takunomi.,Comedy,Slice of Life,Modern Japan,Adult,Female,Japanese,Production IMS,Bar,Workplace,12,6.8
Tales of Abyss,Action,Fantasy,Alternate World,Teen,Male,Japanese,Sunrise,Fantasy,Adventure,26,7.4
Tales of Zestiria the X,Action,Fantasy,Alternate World,Teen,Male,Japanese,ufotable,Fantasy,Adventure,26,7.8
Tamako Market,Comedy,Slice of Life,Shopping District,Teen,Female,Japanese,Kyoto Animation,Daily Life,Community,12,7.8
Tamayura,Comedy,Slice of Life,Modern Japan,Teen,Female,Japanese,HAL Film Maker,Photography,Family,12,7.1
Tanaka-kun is Always Listless,Comedy,Slice of Life,School,Teen,Male,Japanese,Silver Link,Laziness,School Life,12,7.5
Tari Tari,Comedy,Slice of Life,School,Teen,Female,Japanese,P.A. Works,Music,School Life,13,7.4
Tasogare Otome x Amnesia,Comedy,Romance,School,Teen,Male,Japanese,Silver Link,Romance,Ghosts,12,7.1
Tatami Galaxy,Comedy,Psychological,Modern Japan,Adult,Male,Japanese,Madhouse,Time Loop,Self-Discovery,11,8.5
Tayutama: Kiss on My Deity,Comedy,Romance,School,Teen,Male,Japanese,Silver Link,Romance,Harem,12,6.8
Tears to Tiara,Action,Fantasy,Alternate World,Teen,Male,Japanese,White Fox,Fantasy,Adventure,26,7.4
Tegami Bachi,Action,Fantasy,Alternate World,Teen,Male,Japanese,Pierrot,Letters,Adventure,50,7.4
Tekkonkinkreet,Action,Sci-Fi,Dystopian,Teen,Male,Japanese,Studio 4°C,Martial Arts,Gangs,1,7.8
Tenchi Muyo!,Comedy,Sci-Fi,Alternate World,Teen,Male,Japanese,AIC,Space,Harem,26,7.4
Tenjho Tenge,Action,Comedy,School,Teen,Male,Japanese,Madhouse,Martial Arts,School Life,24,7.1
Tentai Kōshi Yūsei,Comedy,Sci-Fi,Alternate World,Teen,Male,Japanese,Studio Pierrot,Space,Adventure,26,7.1
Terror in Resonance,Action,Thriller,Modern Japan,Teen,Male,Japanese,MAPPA,Terrorism,Society,11,7.9
Tesagure! Bukatsu-mono,Comedy,Slice of Life,School,Teen,Female,Japanese,Yahoo!,School Life,Clubs,12,6.8
Tetsuwan Birdy Decode,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,A-1 Pictures,Space,Adventure,26,7.4
Texhnolyze,Sci-Fi,Cyberpunk,Dystopian,Adult,Male,Fictional,Madhouse,Technology,Humanity,22,7.8
The Ancient Magus' Bride,Fantasy,Romance,Alternate World,Teen,Female,Japanese,Wit Studio,Magic,Fantasy,24,8.1
The Asterisk War,Action,Fantasy,Alternate World,Teen,Male,Japanese,A-1 Pictures,Magic,Guns,24,7.1
The Big O,Action,Sci-Fi,Dystopian,Adult,Male,Japanese,Sunrise,Mecha,War,26,7.8
The Case Files of Lord El-Melloi II,Action,Fantasy,Alternate World,Adult,Male,Japanese,TROYCA,Magic,Mystery,13,7.8
The Devil is a Part-Timer!,Comedy,Fantasy,Modern Japan,Adult,Male,Japanese,White Fox,Demons,Working,13,7.7
The Disastrous Life of Saiki K.,Comedy,Supernatural,Modern Japan,Teen,Male,Japanese,J.C.Staff,Psychic Powers,School Life,16,7.8
The Familiar of Zero,Action,Fantasy,Alternate World,Teen,Male,Japanese,J.C.Staff,Magic,Adventure,49,7.4
The Fruit of Grisaia,Comedy,Romance,School,Teen,Male,Japanese,8bit,Romance,Harem,13,7.1
The Garden of Words,Comedy,Romance,Modern Japan,Adult,Male,Japanese,Shinko Music,Romance,Poetry,1,7.8
The Great Passage,Slice of Life,Modern Japan,Adult,Male,Japanese,Zexcs,Linguistics,Publishing,11,7.7
The Heroic Legend of Arslan,Action,Fantasy,Alternate World,Teen,Male,Japanese,Liden Films,War,Politics,25,7.8
The Idolm@ster,Comedy,Idol,Modern Japan,Teen,Female,Japanese,A-1 Pictures,Idols,Music,26,7.4
The Kawai Complex Guide to Manors and Hostel Behavior,Comedy,Slice of Life,Modern Japan,Teen,Male,Japanese,Brain's Base,Boarding House,School Life,12,7.1
The King's Avatar,Action,Fantasy,Alternate World,Teen,Male,Chinese,Tencent Games,Gaming,Virtual Reality,12,7.8
The Legend of the Legendary Heroes,Action,Fantasy,Alternate World,Teen,Male,Japanese,Zexcs,Magic,Adventure,24,7.4
The Melancholy of Haruhi Suzumiya,Comedy,Sci-Fi,School,Teen,Female,Japanese,Kyoto Animation,Time Travel,Mystery,28,7.9
The Millionaire Detective Balance: Unlimited,Comedy,Mystery,Modern Japan,Adult,Male,Japanese,CloverWorks,Mystery,Wealth,11,7.8
The Pet Girl of Sakurasou,Comedy,Romance,School,Teen,Male,Japanese,J.C.Staff,Romance,School Life,24,7.8
The Promised Neverland,Psychological,Thriller,Alternate World,Teen,Female,Japanese,CloverWorks,Escape,Survival,12,8.3
The Qwaser of Stigmata,Action,Fantasy,Alternate World,Teen,Male,Japanese,Hoods Entertainment,Alchemy,War,24,7.1
The Rising of the Shield Hero,Action,Fantasy,Alternate World,Adult,Male,Japanese,Kinema Citrus,Heroes,Transported,25,7.9
The Rolling Girls,Action,Comedy,Alternate World,Teen,Female,Japanese,Wit Studio,Superpowers,Idols,12,7.1
The Rose of Versailles,Historical,Drama,18th Century France,Young Adult,Female,European,TMS Entertainment,Revolution,Romance,40,8.3
The Sacred Blacksmith,Action,Fantasy,Alternate World,Teen,Male,Japanese,Manglobe,Fantasy,Adventure,12,7.1
The Saint's Magic Ability is Omnipotent,Fantasy,Adventure,Alternate World,Teen,Female,Japanese,Diomedea,Magic,Fantasy,12,7.4
The Seven Deadly Sins,Action,Fantasy,Alternate World,Teen,Male,Japanese,A-1 Pictures,Fantasy,Adventure,100,8.1
The Silver Guardian,Action,Fantasy,Alternate World,Teen,Male,Chinese,Haoliners Animation League,Gaming,Virtual Reality,12,6.8
The Tatami Galaxy,Comedy,Psychological,Modern Japan,Adult,Male,Japanese,Madhouse,Time Loop,Self-Discovery,11,8.5
The Testament of Sister New Devil,Action,Fantasy,Alternate World,Teen,Male,Japanese,Production IMS,Demons,War,12,7.1
The Troubled Life of Miss Kotoura,Comedy,Romance,School,Teen,Female,Japanese,AIC,Romance,ESP,12,7.1
The Twelve Kingdoms,Action,Fantasy,Alternate World,Teen,Female,Japanese,Pierrot,Fantasy,Adventure,45,7.8
The Vision of Escaflowne,Action,Fantasy,Alternate World,Teen,Male,Japanese,Sunrise,Fantasy,Adventure,26,7.8
The World God Only Knows,Comedy,Romance,Modern Japan,Teen,Male,Japanese,Manglobe,Dating Sim,Conquest,36,7.8
The World is Still Beautiful,Fantasy,Romance,Alternate World,Teen,Female,Japanese,Pierrot,Fantasy,Romance,12,7.4
There Goes Tomoe!,Comedy,Slice of Life,Modern Japan,Teen,Female,Japanese,Studio Pierrot,School Life,Friendship,45,6.8
This Art Club Has a Problem!,Comedy,Slice of Life,School,Teen,Male,Japanese,feel.,Art,School Life,12,7.1
This Boy is a Professional Wizard,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,CoMix Wave Films,Magic,Romance,4,6.8
This Ugly Yet Beautiful World,Comedy,Romance,Modern Japan,Teen,Male,Japanese,Shaft,Romance,Science,12,7.1
Those Who Hunt Elves,Comedy,Fantasy,Alternate World,Teen,Male,Japanese,Group TAC,Fantasy,Adventure,24,7.1
Three Leaves Three Colors,Comedy,Slice of Life,School,Teen,Female,Japanese,Doga Kobo,School Life,Friendship,12,7.1
Tiger & Bunny,Action,Comedy,Modern Japan,Adult,Male,Japanese,Sunrise,Superheroes,Partners,25,7.8
To Love-Ru,Comedy,Romance,School,Teen,Male,Japanese,Xebec,Romance,Harem,26,7.4
Toaru Kagaku no Railgun,Action,Sci-Fi,Modern Japan,Teen,Female,Japanese,J.C.Staff,Superpowers,Science,24,8.0
Toaru Majutsu no Index,Action,Sci-Fi,Modern Japan,Teen,Male,Japanese,J.C.Staff,Superpowers,Magic,24,7.8
Today's Asuka Show,Comedy,Slice of Life,Modern Japan,Teen,Female,Japanese,Silver Link,School Life,Idols,20,6.8
Tokimeki Memorial,Comedy,Romance,School,Teen,Male,Japanese,Pierrot,Romance,School Life,25,6.8
Tokyo Babylon,Comedy,Supernatural,Modern Japan,Teen,Male,Japanese,Madhouse,Onmyodo,Supernatural,21,7.1
Tokyo ESP,Action,Sci-Fi,Modern Japan,Teen,Male,Japanese,Xebec,Superpowers,Psychic Powers,12,7.1
Tokyo Ghoul,Action,Fantasy,Modern Japan,Teen,Male,Japanese,Pierrot,Ghouls,Horror,48,7.8
Tokyo Magnitude 8.0,Comedy,Drama,Modern Japan,Teen,Male,Japanese,Bones,Earthquake,Family,11,7.8
Tokyo Ravens,Action,Fantasy,Modern Japan,Teen,Male,Japanese,8bit,Onmyodo,School Life,24,7.4
Tomodachi Game,Psychological,Thriller,Modern Japan,Teen,Male,Japanese,Okuruto Noboru,Games,Psychology,12,7.1
Tonari no Kaibutsu-kun,Comedy,Romance,School,Teen,Female,Japanese,Brain's Base,Romance,School Life,13,7.8
Tonari no Seki-kun,Comedy,Slice of Life,School,Teen,Male,Japanese,Shin-Ei Animation,School Life,Comedy,21,7.4
Toradora!,Comedy,Romance,School,Teen,Male,Japanese,J.C.Staff,Romance,School Life,25,8.1
Toshokan Sensou,Action,Comedy,Alternate World,Teen,Male,Japanese,Production I.G,Libraries,War,12,7.4
Touka Gettan,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,Studio Deen,Onmyodo,Romance,26,7.1
Touken Ranbu: Hanamaru,Action,Fantasy,Historical,Teen,Male,Japanese,Doga Kobo,Samurai,War,12,7.1
Towa no Quon,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Bones,Superpowers,Science,6,7.4
Tower of Druaga: The Aegis of Uruk,Action,Fantasy,Alternate World,Teen,Male,Japanese,Gonzo,Fantasy,Adventure,12,7.1
Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs,Comedy,Fantasy,Alternate World,Teen,Male,Japanese,ENGI,Dating Sim,Transported,12,7.4
Tribe Nine,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Liden Films,Baseball,Science,12,6.8
Trickster,Action,Mystery,Modern Japan,Teen,Male,Japanese,Shirogumi,Mystery,Science,24,7.1
Trinity Blood,Action,Fantasy,Historical,Adult,Male,Japanese,Gonzo,Vampires,War,24,7.4
Tsubasa: RESERVoir CHRoNiCLE,Action,Fantasy,Alternate World,Teen,Male,Japanese,Bee Train,Fantasy,Adventure,52,7.8
Tsugumomo,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,Zero-G,Kitsune,Supernatural,12,7.1
Tsuki ga Kirei,Comedy,Romance,School,Teen,Male,Japanese,feel.,Romance,School Life,12,7.8
Tsukimoneta,Comedy,Action,Modern Japan,Teen,Male,Japanese,Studio Gokumi,Superpowers,Ecchi,12,7.1
Tsuritama,Comedy,Sci-Fi,Modern Japan,Teen,Male,Japanese,A-1 Pictures,Fishing,Science,12,7.4
Twin Angel: Twinkle Paradise,Comedy,Fantasy,Modern Japan,Teen,Female,Japanese,J.C.Staff,Magic,Idols,12,6.8
Twin Star Exorcists,Action,Fantasy,Modern Japan,Teen,Male,Japanese,Pierrot,Onmyodo,Romance,50,7.4
Uchuu Kyoudai,Comedy,Adventure,Modern Japan,Adult,Male,Japanese,A-1 Pictures,Space,Astronauts,99,7.8
Udon no Kuni no Kiniro Kemari,Comedy,Slice of Life,Rural Japan,Adult,Male,Japanese,Liden Films,Udon,Family,12,7.1
UFO Ultramaiden Valkyrie,Comedy,Sci-Fi,Alternate World,Teen,Male,Japanese,Telecom Animation Film,Superpowers,Science,32,7.1
Ultimate Otaku Teacher,Comedy,Slice of Life,School,Teen,Male,Japanese,A-1 Pictures,Teaching,Otaku Culture,24,7.4
Ultra Maniac,Comedy,Fantasy,Modern Japan,Teen,Female,Japanese,Production Reed,Magic,Romance,26,7.1
Ulysses: Jeanne d'Arc and the Alchemist Knight,Action,Fantasy,Historical,Teen,Male,Japanese,AXsiZ,Fantasy,Adventure,12,6.8
Umineko: When They Cry,Comedy,Mystery,Modern Japan,Teen,Male,Japanese,Studio Deen,Mystery,Psychology,26,7.8
Unbreakable Machine-Doll,Action,Fantasy,Alternate World,Teen,Male,Japanese,Lerche,Fantasy,Adventure,12,7.1
Unlimited Fafnir,Action,Fantasy,Alternate World,Teen,Male,Japanese,Diomedea,Dragons,War,12,7.1
Unlimited Psychic Squad,Action,Sci-Fi,Modern Japan,Teen,Male,Japanese,Manglobe,Superpowers,Psychic Powers,12,7.1
Urara Meirochou,Comedy,Fantasy,Modern Japan,Teen,Female,Japanese,J.C.Staff,Divination,Friendship,12,7.1
Ushio and Tora,Action,Fantasy,Modern Japan,Teen,Male,Japanese,MAPPA,Yokai,Adventure,39,7.8
Utawarerumono,Action,Fantasy,Alternate World,Teen,Male,Japanese,OLM,Fantasy,Adventure,26,7.4
Valkyrie Drive: Mermaid,Action,Sci-Fi,Alternate World,Teen,Female,Japanese,Arms,Superpowers,Science,12,6.8
Vampire Knight,Action,Romance,School,Teen,Female,Japanese,Studio Deen,Vampires,Romance,26,7.4
Vandread,Action,Sci-Fi,Space,Teen,Male,Japanese,Gonzo,Mecha,War,26,7.4
Vatican Miracle Examiner,Comedy,Mystery,Modern Japan,Adult,Male,Japanese,J.C.Staff,Mystery,Religion,12,7.1
Venus Project: Climax,Comedy,Idol,Modern Japan,Teen,Female,Japanese,Nomad,Idols,Music,6,6.8
Venus Versus Virus,Action,Fantasy,Modern Japan,Teen,Female,Japanese,Studio Hibari,Vampires,Horror,12,6.8
Viper's Creed,Action,Sci-Fi,Alternate World,Adult,Male,Japanese,AIC,War,Mecha,12,7.1
Vivy: Fluorite Eye's Song,Sci-Fi,Action,Future,AI,Female,Fictional,Wit Studio,Music,AI,13,8.0
Wagnaria!!,Comedy,Slice of Life,Restaurant,Teen,Female,Japanese,A-1 Pictures,Workplace,Comedy,13,7.8
Wakaba Girl,Comedy,Slice of Life,School,Teen,Female,Japanese, Ultra Super Pictures,School Life,Comedy,13,6.8
Wakakozake,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,Office DCI,Food,Drinking,12,7.1
Walkure Romanze,Comedy,Romance,School,Teen,Male,Japanese,8bit,Romance,Jousting,12,6.8
Wandering Son,Comedy,Slice of Life,School,Teen,Male,Japanese,AIC,Transgender,School Life,11,7.8
Wangan Midnight,Action,Sports,Modern Japan,Teen,Male,Japanese,A.C.G.T,Racing,Cars,26,7.4
WataMote,Comedy,Slice of Life,School,Teen,Female,Japanese,Silver Link,School Life,Comedy,12,7.4
We Never Learn,Comedy,Slice of Life,School,Teen,Male,Japanese,Studio Pierrot,Teaching,School Life,26,7.8
We Rent Tsukumogami,Comedy,Supernatural,Modern Japan,Teen,Male,Japanese,Telecom Animation Film,Tsukumogami,Rental,12,7.1
Welcome to the Ballroom,Comedy,Sports,Modern Japan,Teen,Male,Japanese,Production I.G,Ballroom Dancing,Competition,24,7.8
Welcome to the NHK,Comedy,Psychological,Modern Japan,Adult,Male,Japanese,Gonzo,Hikikimori,Anxiety,24,8.0
Witch Craft Works,Action,Fantasy,Modern Japan,Teen,Male,Japanese,J.C.Staff,Witches,Magic,12,7.4
Witchblade,Action,Sci-Fi,Modern Japan,Adult,Female,Japanese,Gonzo,Superpowers,Science,24,7.4
Wolf Girl and Black Prince,Comedy,Romance,School,Teen,Female,Japanese,TYO Animations,Romance,School Life,12,7.1
Wolf's Rain,Action,Fantasy,Post-Apocalyptic,Adult,Male,Fictional,Bones,Wolves,Survival,26,7.9
Wotakoi: Love Is Hard for Otaku,Comedy,Romance,Workplace,Adult,Male,Japanese,A-1 Pictures,Otaku Culture,Workplace Romance,11,7.9
Xam'd: Lost Memories,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Bones,Mecha,War,26,7.4
Xiaolin Showdown,Action,Fantasy,Modern China,Teen,Male,Chinese,Warner Bros.,Martial Arts,Fantasy,52,7.1
Yakitate!! Japan,Comedy,Slice of Life,Modern Japan,Teen,Male,Japanese,Sunrise,Bread,Competition,69,7.8
Yamada-kun and the Seven Witches,Comedy,Romance,School,Teen,Male,Japanese,Liden Films,Romance,Supernatural,12,7.4
Yamato Nadeshiko Shichi Henge,Comedy,Romance,School,Teen,Male,Japanese,Nippon Animation,Romance,Makeover,25,7.1
Yatterman,Action,Comedy,Modern Japan,Teen,Male,Japanese,Tatsunoko Production,Heroes,Comedy,60,7.1
Yona of the Dawn,Action,Fantasy,Ancient Korea,Teen,Female,Fictional,Studio Pierrot,Rebellion,Romance,24,8.3
Yondemasu Yo Azazel-san,Comedy,Supernatural,Modern Japan,Adult,Male,Japanese,Production I.G,Demons,Comedy,13,7.4
Yosuga no Sora,Comedy,Romance,School,Teen,Male,Japanese,feel.,Romance,Harem,12,6.8
You and Me,Comedy,Slice of Life,School,Teen,Male,Japanese,J.C.Staff,School Life,Friendship,13,7.1
You're Under Arrest,Comedy,Action,Modern Japan,Adult,Female,Japanese,Studio Deen,Police,Comedy,47,7.4
Young Black Jack,Action,Drama,Historical,Adult,Male,Japanese,Tezuka Productions,Medicine,War,12,7.8
Your Lie in April,Comedy,Romance,School,Teen,Male,Japanese,Kyoto Animation,Music,Romance,22,8.6
Yowamushi Pedal,Sports,Comedy,School,Teen,Male,Japanese,TMS Entertainment,Cycling,Competition,38,7.8
Yozakura Quartet,Comedy,Supernatural,Modern Japan,Teen,Male,Japanese,Nomad,Superpowers,School Life,12,7.1
Yu Yu Hakusho,Action,Supernatural,Modern Japan,Teen,Male,Japanese,Pierrot,Martial Arts,Friendship,112,8.2
Yu-Gi-Oh!,Action,Fantasy,Modern Japan,Teen,Male,Japanese,Studio Gallop,Card Games,Fantasy,224,7.6
Yuki Yuna wa Yuusha de Aru,Action,Fantasy,Alternate World,Teen,Female,Japanese,Studio Gokumi,Heroes,Fantasy,12,7.4
Yume-iro Patissiere,Comedy,Slice of Life,School,Teen,Female,Japanese,Pierrot,Baking,School Life,50,7.1
Yuru Camp,Slice of Life,Outdoor,Modern Japan,Teen,Female,Japanese,C-Station,Camping,Friendship,12,8.2
Yuyushiki,Comedy,Slice of Life,School,Teen,Female,Japanese,Kinema Citrus,School Life,Data Processing,12,7.1
Z/X: Ignition,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Telecom Animation Film,Card Games,Fantasy,12,6.8
Zan Sayonara Zetsubou Sensei,Comedy,Slice of Life,School,Teen,Male,Japanese,Shaft,Teaching,School Life,13,7.8
Zankyou no Terror,Action,Thriller,Modern Japan,Teen,Male,Japanese,MAPPA,Terrorism,Society,11,7.9
Zegapain,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Sunrise,Mecha,War,26,7.4
Zenki,Action,Fantasy,Modern Japan,Teen,Male,Japanese,Studio Deen,Yokai,Adventure,51,7.1
Zero no Tsukaima,Action,Fantasy,Alternate World,Teen,Male,Japanese,J.C.Staff,Magic,Adventure,49,7.4
Zetman,Action,Sci-Fi,Modern Japan,Teen,Male,Japanese,TMS Entertainment,Superpowers,Science,13,7.1
Zettai Karen Children,Action,Comedy,Modern Japan,Teen,Male,Japanese,SynergySP,Superpowers,Psychic Powers,52,7.4
Zoids,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Xebec,Mecha,War,67,7.1
Zombie Land Saga,Comedy,Idol,Modern Japan,Teen,Female,Japanese,MAPPA,Idols,Zombies,12,7.8
Zombie-Loan,Action,Horror,Modern Japan,Teen,Male,Japanese,Xebec,Zombies,Horror,11,7.1
18if,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,Gonzo,Dreams,Fantasy,13,6.8
A.I.C.O. -Incarnation-,Sci-Fi,Action,Modern Japan,Teen,Female,Japanese,Bones,Science,Horror,12,7.1
A3!,Comedy,Idol,Modern Japan,Teen,Male,Japanese,P.A. Works,Idols,Acting,12,7.1
Accel World,Action,Sci-Fi,Modern Japan,Teen,Male,Japanese,Sunrise,Gaming,Virtual Reality,24,7.4
Ace Attorney,Comedy,Mystery,Modern Japan,Adult,Male,Japanese,A-1 Pictures,Law,Mystery,24,7.8
Ace of Diamond,Sports,Comedy,School,Teen,Male,Japanese,Madhouse,Baseball,School Life,126,8.1
Active Raid,Action,Sci-Fi,Modern Japan,Adult,Male,Japanese,Production IMS,Superpowers,Police,12,7.1
Actually I Am...,Comedy,Romance,School,Teen,Male,Japanese,TMS Entertainment,Romance,Vampires,13,7.1
Aho-Girl,Comedy,Slice of Life,School,Teen,Female,Japanese,Diomedea,School Life,Idiocy,12,6.8
Air Gear,Action,Sports,Modern Japan,Teen,Male,Japanese,Toei Animation,Inline Skating,Friendship,25,7.4
Ajin,Action,Horror,Modern Japan,Teen,Male,Japanese,Poligoni Pictures,Immortality,Horror,26,7.8
Akame ga Kill!,Action,Fantasy,Alternate World,Teen,Male,Japanese,White Fox,Assassins,War,24,7.8
Akanesasu Shoujo,Comedy,Supernatural,Modern Japan,Teen,Female,Japanese,DandeLion Animation Studio,Time Travel,Friendship,12,7.1
Alderamin on the Sky,Action,Fantasy,Alternate World,Teen,Male,Japanese,Madhouse,Magic,War,13,7.4
Aldnoah.Zero,Action,Mecha,Alternate World,Teen,Male,Japanese,A-1 Pictures,War,Politics,24,7.9
All Out!!,Sports,Comedy,School,Teen,Male,Japanese,Madhouse,Rugby,Friendship,25,7.5
Altair: A Record of Battles,Action,Adventure,Historical,Teen,Male,Japanese,MAPPA,War,Politics,24,7.8
Amagami SS,Comedy,Romance,School,Teen,Male,Japanese,AIC,Romance,School Life,26,7.4
Amnesia,Reverse Harem,Fantasy,Alternate World,Teen,Female,Japanese,Brain's Base,Memory Loss,Romance,12,6.6
And You Thought There Is Never a Girl Online?,Comedy,Romance,School,Teen,Male,Japanese,Project No.9,Gaming,Love,12,6.8
Angel Beats!,Action,Supernatural,Afterlife,Teen,Male,Japanese,P.A. Works,Afterlife,Friendship,13,8.0
Angel's 3Piece!,Slice of Life,Music,School,Teen,Male,Japanese,Project No.9,Music,Friendship,12,7.1
Ange Vierge,Fantasy,Adventure,Alternate World,Teen,Female,Japanese,Silver Link,Angels,Demons,12,6.5
Anne-Happy,Comedy,Slice of Life,School,Teen,Female,Japanese,Silver Link,Happiness,Friendship,12,6.9
Anti-Magic Academy: The 35th Test Platoon,Action,Fantasy,Alternate World,Teen,Male,Japanese,Silver Link,Magic,Guns,12,6.8
AOKANA: Four Rhythm Across the Blue,Sports,Action,School,Teen,Male,Japanese,Gonzo,Flying,Competition,12,6.9
Aquarion Logos,Mecha,Action,Alternate World,Teen,Male,Japanese,Satelight,Robots,Heroes,26,7.1
Arpeggio of Blue Steel,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Satelight,War,Submarines,12,7.3
Assassination Classroom,Action,Comedy,School,Teen,Male,Japanese,Lerche,Assassins,Teachers,22,8.1
Asterisk War,Action,Fantasy,Alternate World,Teen,Male,Japanese,A-1 Pictures,Magic,Guns,24,7.1
Atelier Escha & Logy: Alchemists of the Dusk Sky,Fantasy,Adventure,Alternate World,Teen,Female,Japanese,Studio Gokumi,Alchemy,Fantasy,12,7.1
Atom: The Beginning,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,OLM,Robots,Science,12,7.1
Attack on Titan,Action,Dark Fantasy,Post-Apocalyptic,Teen,Male,Fictional,Wit Studio,Survival,War,88,8.8
Aura: Koga Maryuin's Last War,Action,Fantasy,Alternate World,Teen,Male,Japanese,AIC,Superpowers,Fantasy,1,7.1
